system,split,beam_size,normalization,weight_token_logprob_avg,weight_summac_style_score,weight_factcc_style_score,weight_entity_support_score,rouge1,rouge2,rougeL,rougeLsum,summac_style_score,factcc_style_score,entity_support_score,factuality_composite,summary_len_tokens
custom_0246,val_tune,16,zscore,0.25,1.0,1.0,0.25,0.455768,0.234679,0.372849,0.372849,0.322881,0.461899,0.666581,0.483787,23.34375
custom_0035,val_tune,16,zscore,0.0,0.25,0.5,0.0,0.45438,0.232249,0.371708,0.371708,0.321541,0.466494,0.663276,0.48377,23.15625
custom_0070,val_tune,16,zscore,0.0,0.5,1.0,0.0,0.45438,0.232249,0.371708,0.371708,0.321541,0.466494,0.663276,0.48377,23.15625
custom_0224,val_tune,16,zscore,0.25,0.75,1.0,1.0,0.459779,0.239732,0.376846,0.376846,0.325608,0.444625,0.680984,0.483739,23.484375
custom_0095,val_tune,16,zscore,0.0,0.75,1.0,0.0,0.455582,0.233499,0.37291,0.37291,0.321901,0.466163,0.663084,0.483716,23.171875
custom_0065,val_tune,16,zscore,0.0,0.5,0.75,0.0,0.455582,0.233499,0.37291,0.37291,0.321692,0.466365,0.663084,0.483713,23.171875
custom_0221,val_tune,16,zscore,0.25,0.75,1.0,0.25,0.456547,0.235662,0.372956,0.372956,0.321339,0.463449,0.666284,0.48369,23.375
custom_0192,val_tune,16,zscore,0.25,0.5,0.75,0.5,0.460791,0.238445,0.377483,0.377483,0.320128,0.458027,0.672882,0.483679,23.375
summac_plus_factcc,val_tune,16,zscore,0.0,0.5,0.5,0.0,0.45451,0.232223,0.371801,0.371801,0.323969,0.463779,0.663173,0.48364,23.125
custom_0030,val_tune,16,zscore,0.0,0.25,0.25,0.0,0.45451,0.232223,0.371801,0.371801,0.323969,0.463779,0.663173,0.48364,23.125
custom_0060,val_tune,16,zscore,0.0,0.5,0.5,0.0,0.45451,0.232223,0.371801,0.371801,0.323969,0.463779,0.663173,0.48364,23.125
custom_0090,val_tune,16,zscore,0.0,0.75,0.75,0.0,0.45451,0.232223,0.371801,0.371801,0.323969,0.463779,0.663173,0.48364,23.125
custom_0120,val_tune,16,zscore,0.0,1.0,1.0,0.0,0.45451,0.232223,0.371801,0.371801,0.323969,0.463779,0.663173,0.48364,23.125
custom_0069,val_tune,16,zscore,0.0,0.5,0.75,1.0,0.463003,0.241956,0.379394,0.379394,0.318075,0.447586,0.685043,0.483568,23.390625
custom_0249,val_tune,16,zscore,0.25,1.0,1.0,1.0,0.459,0.238858,0.376879,0.376879,0.326561,0.44305,0.681001,0.483537,23.46875
custom_0242,val_tune,16,zscore,0.25,1.0,0.75,0.5,0.459366,0.240133,0.377433,0.377433,0.327608,0.446602,0.676377,0.483529,23.40625
custom_0198,val_tune,16,zscore,0.25,0.5,1.0,0.75,0.462167,0.240787,0.377147,0.377147,0.310789,0.462025,0.677732,0.483516,23.4375
custom_0243,val_tune,16,zscore,0.25,1.0,0.75,0.75,0.459503,0.239113,0.37729,0.37729,0.326912,0.442549,0.68103,0.483497,23.4375
custom_0244,val_tune,16,zscore,0.25,1.0,0.75,1.0,0.459503,0.239113,0.37729,0.37729,0.326912,0.442549,0.68103,0.483497,23.4375
custom_0216,val_tune,16,zscore,0.25,0.75,0.75,0.25,0.456468,0.23402,0.371839,0.371839,0.321701,0.462135,0.666655,0.483497,23.515625
custom_0115,val_tune,16,zscore,0.0,1.0,0.75,0.0,0.453702,0.230131,0.370935,0.370935,0.325078,0.462076,0.663302,0.483485,23.109375
custom_0218,val_tune,16,zscore,0.25,0.75,0.75,0.75,0.458934,0.23884,0.376846,0.376846,0.32609,0.443231,0.680984,0.483435,23.484375
custom_0219,val_tune,16,zscore,0.25,0.75,0.75,1.0,0.458934,0.23884,0.376846,0.376846,0.32609,0.443231,0.680984,0.483435,23.484375
custom_0217,val_tune,16,zscore,0.25,0.75,0.75,0.5,0.459642,0.239859,0.377833,0.377833,0.326612,0.447025,0.676487,0.483375,23.453125
custom_0196,val_tune,16,zscore,0.25,0.5,1.0,0.25,0.459286,0.235867,0.374503,0.374503,0.318324,0.4648,0.666722,0.483282,23.453125
custom_0186,val_tune,16,zscore,0.25,0.5,0.5,0.25,0.460576,0.23853,0.378103,0.378103,0.319951,0.457717,0.672158,0.483275,23.421875
custom_0372,val_tune,16,zscore,0.5,1.0,1.0,0.5,0.460576,0.23853,0.378103,0.378103,0.319951,0.457717,0.672158,0.483275,23.421875
custom_0348,val_tune,16,zscore,0.5,0.75,1.0,0.75,0.459262,0.236765,0.376037,0.376037,0.319424,0.45733,0.672903,0.483219,23.4375
custom_0191,val_tune,16,zscore,0.25,0.5,0.75,0.25,0.458559,0.235105,0.373776,0.373776,0.319491,0.463384,0.666722,0.483199,23.453125
custom_0347,val_tune,16,zscore,0.5,0.75,1.0,0.5,0.46022,0.23702,0.377747,0.377747,0.319269,0.457707,0.672214,0.483064,23.4375
custom_0045,val_tune,16,zscore,0.0,0.25,1.0,0.0,0.454789,0.233632,0.373043,0.373043,0.319615,0.467574,0.661937,0.483042,23.28125
custom_0199,val_tune,16,zscore,0.25,0.5,1.0,1.0,0.461908,0.238485,0.375831,0.375831,0.3098,0.45779,0.681385,0.482992,23.359375
custom_0241,val_tune,16,zscore,0.25,1.0,0.75,0.25,0.456831,0.235297,0.373975,0.373975,0.327901,0.450146,0.670709,0.482919,23.46875
custom_0040,val_tune,16,zscore,0.0,0.25,0.75,0.0,0.455198,0.232854,0.372498,0.372498,0.319779,0.467502,0.661204,0.482828,23.15625
custom_0063,val_tune,16,zscore,0.0,0.5,0.5,0.75,0.46251,0.241334,0.378843,0.378843,0.320607,0.441301,0.686344,0.482751,23.390625
custom_0371,val_tune,16,zscore,0.5,1.0,1.0,0.25,0.457893,0.233935,0.373289,0.373289,0.319951,0.461191,0.666949,0.482697,23.546875
custom_0032,val_tune,16,zscore,0.0,0.25,0.25,0.5,0.462336,0.24085,0.378843,0.378843,0.320555,0.441077,0.68644,0.482691,23.46875
custom_0064,val_tune,16,zscore,0.0,0.5,0.5,1.0,0.462336,0.24085,0.378843,0.378843,0.320555,0.441077,0.68644,0.482691,23.46875
custom_0161,val_tune,16,zscore,0.25,0.25,0.5,0.25,0.460452,0.237184,0.377979,0.377979,0.318039,0.45774,0.672262,0.48268,23.421875
custom_0322,val_tune,16,zscore,0.5,0.5,1.0,0.5,0.460452,0.237184,0.377979,0.377979,0.318039,0.45774,0.672262,0.48268,23.421875
custom_0166,val_tune,16,zscore,0.25,0.25,0.75,0.25,0.459506,0.235034,0.374762,0.374762,0.31551,0.465791,0.666737,0.482679,23.5
custom_0349,val_tune,16,zscore,0.5,0.75,1.0,1.0,0.460147,0.239128,0.378683,0.378683,0.323798,0.446741,0.677313,0.482617,23.65625
custom_0187,val_tune,16,zscore,0.25,0.5,0.5,0.5,0.460912,0.239859,0.378494,0.378494,0.324643,0.446678,0.676523,0.482615,23.515625
custom_0374,val_tune,16,zscore,0.5,1.0,1.0,1.0,0.460912,0.239859,0.378494,0.378494,0.324643,0.446678,0.676523,0.482615,23.515625
custom_0346,val_tune,16,zscore,0.5,0.75,1.0,0.25,0.457893,0.233935,0.373289,0.373289,0.319699,0.46119,0.666949,0.482613,23.546875
custom_0373,val_tune,16,zscore,0.5,1.0,1.0,0.75,0.460729,0.239774,0.378338,0.378338,0.324621,0.44646,0.676451,0.482511,23.546875
custom_0341,val_tune,16,zscore,0.5,0.75,0.75,0.25,0.460848,0.238591,0.378212,0.378212,0.319699,0.455145,0.672404,0.482416,23.375
custom_0086,val_tune,16,zscore,0.0,0.75,0.5,0.25,0.461169,0.238795,0.380795,0.380795,0.335948,0.433435,0.67781,0.482398,23.140625
custom_0111,val_tune,16,zscore,0.0,1.0,0.5,0.25,0.461169,0.238795,0.380795,0.380795,0.335948,0.433435,0.67781,0.482398,23.140625
custom_0167,val_tune,16,zscore,0.25,0.25,0.75,0.5,0.461956,0.240164,0.377396,0.377396,0.306572,0.46288,0.677511,0.482321,23.546875
custom_0087,val_tune,16,zscore,0.0,0.75,0.5,0.5,0.461602,0.237903,0.379638,0.379638,0.335073,0.430637,0.680973,0.482228,23.171875
custom_0172,val_tune,16,zscore,0.25,0.25,1.0,0.5,0.463233,0.241301,0.378625,0.378625,0.306328,0.463304,0.677017,0.482216,23.515625
custom_0321,val_tune,16,zscore,0.5,0.5,1.0,0.25,0.457769,0.232589,0.373165,0.373165,0.318039,0.461213,0.667053,0.482102,23.546875
custom_0056,val_tune,16,zscore,0.0,0.5,0.25,0.25,0.460737,0.237376,0.37937,0.37937,0.335798,0.429501,0.680712,0.482004,23.109375
custom_0112,val_tune,16,zscore,0.0,1.0,0.5,0.5,0.460737,0.237376,0.37937,0.37937,0.335798,0.429501,0.680712,0.482004,23.109375
custom_0081,val_tune,16,zscore,0.0,0.75,0.25,0.25,0.461939,0.238626,0.380572,0.380572,0.335948,0.429372,0.680519,0.481947,23.125
custom_0316,val_tune,16,zscore,0.5,0.5,0.75,0.25,0.460724,0.237244,0.378088,0.378088,0.318039,0.455167,0.672508,0.481905,23.375
custom_0317,val_tune,16,zscore,0.5,0.5,0.75,0.5,0.460724,0.237244,0.378088,0.378088,0.318039,0.455167,0.672508,0.481905,23.375
custom_0472,val_tune,16,zscore,0.75,0.75,1.0,0.5,0.460724,0.237244,0.378088,0.378088,0.318039,0.455167,0.672508,0.481905,23.375
custom_0212,val_tune,16,zscore,0.25,0.75,0.5,0.5,0.460087,0.24003,0.3782,0.3782,0.33113,0.438002,0.676552,0.481895,23.40625
custom_0344,val_tune,16,zscore,0.5,0.75,0.75,1.0,0.460746,0.238346,0.378131,0.378131,0.32394,0.44242,0.679199,0.481853,23.5
custom_0162,val_tune,16,zscore,0.25,0.25,0.5,0.5,0.460401,0.237804,0.375955,0.375955,0.309123,0.458521,0.6779,0.481848,23.5625
custom_0324,val_tune,16,zscore,0.5,0.5,1.0,1.0,0.460401,0.237804,0.375955,0.375955,0.309123,0.458521,0.6779,0.481848,23.5625
custom_0193,val_tune,16,zscore,0.25,0.5,0.75,0.75,0.463431,0.240605,0.379117,0.379117,0.316954,0.444192,0.684291,0.481812,23.546875
custom_0211,val_tune,16,zscore,0.25,0.75,0.5,0.25,0.460313,0.239064,0.378524,0.378524,0.331107,0.437789,0.676286,0.481727,23.46875
custom_0171,val_tune,16,zscore,0.25,0.25,1.0,0.25,0.462842,0.237321,0.375917,0.375917,0.307896,0.466683,0.670356,0.481645,23.546875
custom_0088,val_tune,16,zscore,0.0,0.75,0.5,0.75,0.462664,0.238171,0.379631,0.379631,0.334349,0.427582,0.682819,0.481583,23.28125
custom_0194,val_tune,16,zscore,0.25,0.5,0.75,1.0,0.461092,0.236818,0.376692,0.376692,0.315536,0.444089,0.685047,0.481557,23.5
custom_0323,val_tune,16,zscore,0.5,0.5,1.0,0.75,0.461408,0.237762,0.376035,0.376035,0.309501,0.45823,0.676922,0.481551,23.46875
custom_0343,val_tune,16,zscore,0.5,0.75,0.75,0.75,0.460646,0.238324,0.37809,0.37809,0.32394,0.443877,0.676755,0.481524,23.515625
custom_0089,val_tune,16,zscore,0.0,0.75,0.5,1.0,0.46249,0.237687,0.379631,0.379631,0.334297,0.427358,0.682915,0.481523,23.359375
custom_0213,val_tune,16,zscore,0.25,0.75,0.5,0.75,0.462562,0.241803,0.380674,0.380674,0.330915,0.433265,0.680387,0.481522,23.40625
custom_0188,val_tune,16,zscore,0.25,0.5,0.5,0.75,0.462977,0.243007,0.380445,0.380445,0.317369,0.443439,0.683741,0.481516,23.5625
custom_0113,val_tune,16,zscore,0.0,1.0,0.5,0.75,0.460343,0.237313,0.379184,0.379184,0.335657,0.42651,0.682085,0.481417,23.15625
custom_0057,val_tune,16,zscore,0.0,0.5,0.25,0.5,0.460975,0.237278,0.378787,0.378787,0.335005,0.426445,0.682662,0.481371,23.28125
custom_0114,val_tune,16,zscore,0.0,1.0,0.5,1.0,0.460975,0.237278,0.378787,0.378787,0.335005,0.426445,0.682662,0.481371,23.28125
custom_0048,val_tune,16,zscore,0.0,0.25,1.0,0.75,0.459981,0.238621,0.374058,0.374058,0.296757,0.463378,0.683749,0.481295,23.5
custom_0342,val_tune,16,zscore,0.5,0.75,0.75,0.5,0.461331,0.238124,0.37871,0.37871,0.323806,0.443809,0.676248,0.481288,23.46875
custom_0499,val_tune,16,zscore,0.75,1.0,1.0,1.0,0.461331,0.238124,0.37871,0.37871,0.323806,0.443809,0.676248,0.481288,23.46875
custom_0106,val_tune,16,zscore,0.0,1.0,0.25,0.25,0.461939,0.238626,0.380572,0.380572,0.336861,0.428889,0.678011,0.481254,23.15625
custom_0237,val_tune,16,zscore,0.25,1.0,0.5,0.5,0.461553,0.239978,0.37889,0.37889,0.334857,0.431903,0.676685,0.481148,23.359375
custom_0498,val_tune,16,zscore,0.75,1.0,1.0,0.75,0.461563,0.238288,0.378942,0.378942,0.323292,0.443828,0.676213,0.481111,23.453125
custom_0189,val_tune,16,zscore,0.25,0.5,0.5,1.0,0.461728,0.238746,0.377949,0.377949,0.316981,0.440101,0.68603,0.481037,23.46875
custom_0497,val_tune,16,zscore,0.75,1.0,1.0,0.5,0.462113,0.239425,0.380171,0.380171,0.323137,0.444199,0.675719,0.481019,23.421875
custom_0238,val_tune,16,zscore,0.25,1.0,0.5,0.75,0.462601,0.241706,0.380617,0.380617,0.334293,0.427945,0.680442,0.480893,23.375
custom_0473,val_tune,16,zscore,0.75,0.75,1.0,0.75,0.462113,0.239425,0.380171,0.380171,0.322421,0.444213,0.675801,0.480812,23.421875
custom_0214,val_tune,16,zscore,0.25,0.75,0.5,1.0,0.46125,0.239201,0.378279,0.378279,0.331921,0.427993,0.68242,0.480778,23.375
custom_0043,val_tune,16,zscore,0.0,0.25,0.75,0.75,0.460138,0.237815,0.373835,0.373835,0.296455,0.459266,0.68657,0.480764,23.484375
custom_0369,val_tune,16,zscore,0.5,1.0,0.75,1.0,0.462538,0.240112,0.379787,0.379787,0.32888,0.434148,0.679171,0.480733,23.421875
custom_0236,val_tune,16,zscore,0.25,1.0,0.5,0.25,0.460856,0.239738,0.379402,0.379402,0.336237,0.431749,0.673562,0.480516,23.328125
custom_0082,val_tune,16,zscore,0.0,0.75,0.25,0.5,0.459764,0.237914,0.378605,0.378605,0.336195,0.422485,0.682619,0.480433,23.15625
custom_0368,val_tune,16,zscore,0.5,1.0,0.75,0.75,0.462438,0.24009,0.379747,0.379747,0.32888,0.435606,0.676727,0.480404,23.4375
custom_0239,val_tune,16,zscore,0.25,1.0,0.5,1.0,0.461557,0.239219,0.378457,0.378457,0.33457,0.423829,0.682375,0.480258,23.328125
custom_0044,val_tune,16,zscore,0.0,0.25,0.75,1.0,0.460138,0.237815,0.373835,0.373835,0.294366,0.459267,0.687049,0.480227,23.484375
custom_0049,val_tune,16,zscore,0.0,0.25,1.0,1.0,0.460138,0.237815,0.373835,0.373835,0.294366,0.459267,0.687049,0.480227,23.484375
custom_0367,val_tune,16,zscore,0.5,1.0,0.75,0.5,0.463123,0.23989,0.380366,0.380366,0.328746,0.435538,0.67622,0.480168,23.390625
logprob_plus_summac_plus_factcc_plus_entity_support,val_tune,16,zscore,0.25,0.25,0.25,0.25,0.461772,0.238789,0.378873,0.378873,0.322864,0.440806,0.676213,0.479961,23.390625
custom_0156,val_tune,16,zscore,0.25,0.25,0.25,0.25,0.461772,0.238789,0.378873,0.378873,0.322864,0.440806,0.676213,0.479961,23.390625
custom_0312,val_tune,16,zscore,0.5,0.5,0.5,0.5,0.461772,0.238789,0.378873,0.378873,0.322864,0.440806,0.676213,0.479961,23.390625
custom_0468,val_tune,16,zscore,0.75,0.75,0.75,0.75,0.461772,0.238789,0.378873,0.378873,0.322864,0.440806,0.676213,0.479961,23.390625
custom_0469,val_tune,16,zscore,0.75,0.75,0.75,1.0,0.461772,0.238789,0.378873,0.378873,0.322864,0.440806,0.676213,0.479961,23.390625
custom_0624,val_tune,16,zscore,1.0,1.0,1.0,1.0,0.461772,0.238789,0.378873,0.378873,0.322864,0.440806,0.676213,0.479961,23.390625
custom_0474,val_tune,16,zscore,0.75,0.75,1.0,1.0,0.464172,0.240575,0.380097,0.380097,0.315051,0.444681,0.679915,0.479882,23.5
custom_0220,val_tune,16,zscore,0.25,0.75,1.0,0.0,0.454901,0.235157,0.371989,0.371989,0.322478,0.462269,0.654869,0.479872,23.390625
custom_0467,val_tune,16,zscore,0.75,0.75,0.75,0.5,0.462321,0.239925,0.380102,0.380102,0.32271,0.441177,0.675719,0.479869,23.359375
custom_0623,val_tune,16,zscore,1.0,1.0,1.0,0.75,0.462321,0.239925,0.380102,0.380102,0.32271,0.441177,0.675719,0.479869,23.359375
custom_0245,val_tune,16,zscore,0.25,1.0,1.0,0.0,0.45463,0.234174,0.371781,0.371781,0.323606,0.46084,0.654993,0.479813,23.421875
custom_0107,val_tune,16,zscore,0.0,1.0,0.25,0.5,0.461925,0.238465,0.380623,0.380623,0.336815,0.420202,0.682402,0.479806,23.125
custom_0240,val_tune,16,zscore,0.25,1.0,0.75,0.0,0.455132,0.234429,0.372192,0.372192,0.323956,0.460339,0.655022,0.479773,23.390625
custom_0215,val_tune,16,zscore,0.25,0.75,0.75,0.0,0.454564,0.234156,0.371748,0.371748,0.323135,0.461021,0.654976,0.479711,23.4375
custom_0318,val_tune,16,zscore,0.5,0.5,0.75,0.75,0.46307,0.240003,0.378228,0.378228,0.313883,0.444704,0.680461,0.479683,23.46875
custom_0195,val_tune,16,zscore,0.25,0.5,1.0,0.0,0.458531,0.236516,0.374842,0.374842,0.318681,0.464716,0.655182,0.479526,23.40625
custom_0173,val_tune,16,zscore,0.25,0.25,1.0,0.75,0.460816,0.238141,0.375078,0.375078,0.292669,0.462869,0.682786,0.479441,23.5625
custom_0363,val_tune,16,zscore,0.5,1.0,0.5,0.75,0.462493,0.239843,0.379537,0.379537,0.329168,0.432563,0.676541,0.479424,23.390625
custom_0190,val_tune,16,zscore,0.25,0.5,0.75,0.0,0.456654,0.235241,0.373685,0.373685,0.320924,0.462269,0.655043,0.479412,23.375
custom_0366,val_tune,16,zscore,0.5,1.0,0.75,0.25,0.463673,0.241026,0.381596,0.381596,0.329504,0.435426,0.673218,0.479383,23.390625
custom_0038,val_tune,16,zscore,0.0,0.25,0.5,0.75,0.460523,0.239314,0.375779,0.375779,0.301138,0.445324,0.691347,0.47927,23.625
custom_0206,val_tune,16,zscore,0.25,0.75,0.25,0.25,0.463088,0.2399,0.379932,0.379932,0.334891,0.426207,0.676659,0.479252,23.21875
custom_0181,val_tune,16,zscore,0.25,0.5,0.25,0.25,0.463332,0.240391,0.380297,0.380297,0.329035,0.432501,0.676138,0.479225,23.328125
custom_0362,val_tune,16,zscore,0.5,1.0,0.5,0.5,0.463332,0.240391,0.380297,0.380297,0.329035,0.432501,0.676138,0.479225,23.328125
custom_0338,val_tune,16,zscore,0.5,0.75,0.5,0.75,0.462137,0.238332,0.379181,0.379181,0.328487,0.432553,0.676598,0.479212,23.40625
custom_0085,val_tune,16,zscore,0.0,0.75,0.5,0.0,0.454062,0.229525,0.373333,0.373333,0.33781,0.437297,0.662389,0.479165,23.171875
custom_0105,val_tune,16,zscore,0.0,1.0,0.25,0.0,0.455683,0.229997,0.373596,0.373596,0.33824,0.436147,0.662961,0.479116,23.1875
custom_0168,val_tune,16,zscore,0.25,0.25,0.75,0.75,0.461469,0.237602,0.375447,0.375447,0.29366,0.457707,0.685829,0.479066,23.5
custom_0055,val_tune,16,zscore,0.0,0.5,0.25,0.0,0.455488,0.22957,0.374081,0.374081,0.338159,0.436518,0.662467,0.479048,23.15625
custom_0080,val_tune,16,zscore,0.0,0.75,0.25,0.0,0.455488,0.22957,0.374081,0.374081,0.338159,0.436518,0.662467,0.479048,23.15625
custom_0110,val_tune,16,zscore,0.0,1.0,0.5,0.0,0.455488,0.22957,0.374081,0.374081,0.338159,0.436518,0.662467,0.479048,23.15625
custom_0337,val_tune,16,zscore,0.5,0.75,0.5,0.5,0.462976,0.23888,0.379941,0.379941,0.328353,0.432492,0.676195,0.479013,23.34375
custom_0494,val_tune,16,zscore,0.75,1.0,0.75,1.0,0.462976,0.23888,0.379941,0.379941,0.328353,0.432492,0.676195,0.479013,23.34375
custom_0185,val_tune,16,zscore,0.25,0.5,0.5,0.0,0.455403,0.23343,0.371478,0.371478,0.321265,0.460269,0.655379,0.478971,23.5625
custom_0370,val_tune,16,zscore,0.5,1.0,1.0,0.0,0.455403,0.23343,0.371478,0.371478,0.321265,0.460269,0.655379,0.478971,23.5625
custom_0487,val_tune,16,zscore,0.75,1.0,0.5,0.5,0.463208,0.239044,0.380173,0.380173,0.327839,0.43251,0.67616,0.478836,23.328125
custom_0488,val_tune,16,zscore,0.75,1.0,0.5,0.75,0.463208,0.239044,0.380173,0.380173,0.327839,0.43251,0.67616,0.478836,23.328125
custom_0493,val_tune,16,zscore,0.75,1.0,0.75,0.75,0.463208,0.239044,0.380173,0.380173,0.327839,0.43251,0.67616,0.478836,23.328125
custom_0345,val_tune,16,zscore,0.5,0.75,1.0,0.0,0.457052,0.23343,0.37237,0.37237,0.320664,0.460074,0.655764,0.478834,23.546875
custom_0182,val_tune,16,zscore,0.25,0.5,0.25,0.5,0.465068,0.241004,0.381176,0.381176,0.329775,0.426272,0.680432,0.478826,23.25
custom_0364,val_tune,16,zscore,0.5,1.0,0.5,1.0,0.465068,0.241004,0.381176,0.381176,0.329775,0.426272,0.680432,0.478826,23.25
custom_0311,val_tune,16,zscore,0.5,0.5,0.5,0.25,0.462778,0.23967,0.380559,0.380559,0.32271,0.440624,0.67313,0.478821,23.40625
custom_0622,val_tune,16,zscore,1.0,1.0,1.0,0.5,0.462778,0.23967,0.380559,0.380559,0.32271,0.440624,0.67313,0.478821,23.40625
custom_0157,val_tune,16,zscore,0.25,0.25,0.25,0.5,0.46274,0.239569,0.37893,0.37893,0.306933,0.442853,0.686558,0.478781,23.703125
custom_0314,val_tune,16,zscore,0.5,0.5,0.5,1.0,0.46274,0.239569,0.37893,0.37893,0.306933,0.442853,0.686558,0.478781,23.703125
custom_0319,val_tune,16,zscore,0.5,0.5,0.75,1.0,0.46274,0.239569,0.37893,0.37893,0.306933,0.442853,0.686558,0.478781,23.703125
custom_0492,val_tune,16,zscore,0.75,1.0,0.75,0.5,0.463758,0.240181,0.381402,0.381402,0.327685,0.432882,0.675666,0.478744,23.296875
custom_0232,val_tune,16,zscore,0.25,1.0,0.25,0.5,0.462067,0.240543,0.378937,0.378937,0.335211,0.420464,0.680449,0.478708,23.265625
custom_0039,val_tune,16,zscore,0.0,0.25,0.5,1.0,0.460367,0.239264,0.375713,0.375713,0.299019,0.445243,0.69186,0.478707,23.65625
custom_0313,val_tune,16,zscore,0.5,0.5,0.5,0.75,0.463125,0.239756,0.378018,0.378018,0.314172,0.441661,0.680275,0.478702,23.421875
custom_0207,val_tune,16,zscore,0.25,0.75,0.25,0.5,0.46278,0.240804,0.379491,0.379491,0.335169,0.420464,0.68047,0.478701,23.1875
custom_0464,val_tune,16,zscore,0.75,0.75,0.5,1.0,0.462647,0.239178,0.379552,0.379552,0.327123,0.432512,0.676332,0.478656,23.3125
custom_0339,val_tune,16,zscore,0.5,0.75,0.5,1.0,0.46239,0.239102,0.379361,0.379361,0.328764,0.426823,0.680318,0.478635,23.390625
custom_0307,val_tune,16,zscore,0.5,0.5,0.25,0.5,0.463208,0.239044,0.380173,0.380173,0.327123,0.432524,0.676242,0.47863,23.328125
custom_0463,val_tune,16,zscore,0.75,0.75,0.5,0.75,0.463208,0.239044,0.380173,0.380173,0.327123,0.432524,0.676242,0.47863,23.328125
custom_0613,val_tune,16,zscore,1.0,1.0,0.5,0.75,0.463208,0.239044,0.380173,0.380173,0.327123,0.432524,0.676242,0.47863,23.328125
custom_0614,val_tune,16,zscore,1.0,1.0,0.5,1.0,0.463208,0.239044,0.380173,0.380173,0.327123,0.432524,0.676242,0.47863,23.328125
custom_0619,val_tune,16,zscore,1.0,1.0,0.75,1.0,0.463208,0.239044,0.380173,0.380173,0.327123,0.432524,0.676242,0.47863,23.328125
custom_0618,val_tune,16,zscore,1.0,1.0,0.75,0.75,0.463255,0.239925,0.380991,0.380991,0.326618,0.433396,0.675719,0.478578,23.328125
custom_0462,val_tune,16,zscore,0.75,0.75,0.5,0.5,0.463758,0.240181,0.381402,0.381402,0.326968,0.432895,0.675748,0.478537,23.296875
custom_0174,val_tune,16,zscore,0.25,0.25,1.0,1.0,0.46325,0.238115,0.37583,0.37583,0.290048,0.45903,0.686307,0.478462,23.5
custom_0340,val_tune,16,zscore,0.5,0.75,0.75,0.0,0.457069,0.234137,0.372995,0.372995,0.320838,0.456999,0.657324,0.478387,23.484375
custom_0033,val_tune,16,zscore,0.0,0.25,0.25,0.75,0.461279,0.235544,0.37593,0.37593,0.304772,0.438238,0.692144,0.478385,23.5625
custom_0471,val_tune,16,zscore,0.75,0.75,1.0,0.25,0.46089,0.237131,0.378189,0.378189,0.318483,0.453525,0.662702,0.478237,23.359375
custom_0489,val_tune,16,zscore,0.75,1.0,0.5,1.0,0.462415,0.239014,0.37932,0.37932,0.328631,0.4282,0.677457,0.478096,23.34375
custom_0336,val_tune,16,zscore,0.5,0.75,0.5,0.25,0.464339,0.241272,0.381983,0.381983,0.328628,0.432319,0.673055,0.478001,23.34375
custom_0447,val_tune,16,zscore,0.75,0.5,1.0,0.5,0.459346,0.236056,0.376724,0.376724,0.305626,0.455357,0.672934,0.477972,23.234375
custom_0183,val_tune,16,zscore,0.25,0.5,0.25,0.75,0.465304,0.242304,0.381057,0.381057,0.323351,0.424712,0.685032,0.477699,23.421875
custom_0496,val_tune,16,zscore,0.75,1.0,1.0,0.25,0.46089,0.237131,0.378189,0.378189,0.319395,0.453043,0.660194,0.477544,23.390625
custom_0617,val_tune,16,zscore,1.0,1.0,0.75,0.5,0.463712,0.23967,0.381448,0.381448,0.326618,0.432843,0.67313,0.47753,23.375
custom_0169,val_tune,16,zscore,0.25,0.25,0.75,1.0,0.46329,0.239101,0.377391,0.377391,0.295668,0.446956,0.689876,0.4775,23.59375
custom_0296,val_tune,16,zscore,0.5,0.25,1.0,0.25,0.45922,0.23545,0.37308,0.37308,0.296452,0.465166,0.670835,0.477484,23.40625
custom_0361,val_tune,16,zscore,0.5,1.0,0.5,0.25,0.464339,0.241272,0.381983,0.381983,0.329793,0.431837,0.670547,0.477392,23.375
custom_0163,val_tune,16,zscore,0.25,0.25,0.5,0.75,0.461062,0.239848,0.377891,0.377891,0.299825,0.443385,0.68871,0.477307,23.703125
custom_0365,val_tune,16,zscore,0.5,1.0,0.75,0.0,0.458505,0.234392,0.374295,0.374295,0.325349,0.448717,0.657353,0.47714,23.421875
custom_0291,val_tune,16,zscore,0.5,0.25,0.75,0.25,0.461955,0.238342,0.377879,0.377879,0.298101,0.456197,0.676553,0.47695,23.28125
custom_0448,val_tune,16,zscore,0.75,0.5,1.0,0.75,0.461955,0.238342,0.377879,0.377879,0.298101,0.456197,0.676553,0.47695,23.28125
custom_0573,val_tune,16,zscore,1.0,0.5,1.0,0.75,0.461955,0.238342,0.377879,0.377879,0.298101,0.456197,0.676553,0.47695,23.28125
custom_0286,val_tune,16,zscore,0.5,0.25,0.5,0.25,0.459803,0.2358,0.377181,0.377181,0.305626,0.454804,0.670345,0.476925,23.28125
custom_0572,val_tune,16,zscore,1.0,0.5,1.0,0.5,0.459803,0.2358,0.377181,0.377181,0.305626,0.454804,0.670345,0.476925,23.28125
custom_0083,val_tune,16,zscore,0.0,0.75,0.25,0.75,0.461693,0.236324,0.379938,0.379938,0.335775,0.408986,0.685721,0.476827,23.4375
custom_0109,val_tune,16,zscore,0.0,1.0,0.25,1.0,0.461693,0.236324,0.379938,0.379938,0.335775,0.408986,0.685721,0.476827,23.4375
